2358,-0.0255,49664.239,p,vis,Locher Kurt,,"B,0108,B,0108,,",
2444,-0.0288,49841.409,p,vis,Peter H,,,"B,0109,B,0109,,"
2462,-0.0226,49878.498,p,vis,Locher Kurt,,"B,0109,B,0109,,",
2462,-0.0226,49878.498,p,vis,Peter H,,,"B,0109,B,0109,,"
2525,-0.0284,50008.282,p,vis,Locher Kurt,,"B,0110,B,0110,,",
2525,-0.0224,50008.288,p,vis,Peter H,,,"B,0110,B,0110,,"
2542,-0.041,50043.292,p,vis,Peter H,,,"B,0111,B,0111,,"
2662,-0.0376,50290.514,p,vis,Peter H,,,"B,0112,B,0112,,"
2709,-0.0329,50387.346,p,vis,Peter H,,,"B,0113,B,0113,,"
2726,-0.0435,50422.358,p,vis,Peter H,,,"B,0114,B,0114,,"
2794,-0.0171,50562.475,p,vis,Locher Kurt,,"B,0115,B,0115,,",
2810,-0.0266,50595.428,p,vis,Peter H,,,"B,0115,B,0115,,"
2859,-0.0191,50696.383,p,vis,Peter H,,,"B,0116,B,0116,,"
2876,-0.0348,50731.39,p,vis,Peter H,,,"B,0116,B,0116,,"
2891,-0.0341,50762.293,p,vis,Locher Kurt,,"B,0116,B,0116,,",
3010,-0.0206,51007.465,p,vis,Locher Kurt,,"B,0118,B,0118,,",
3139,-0.0095,51273.236,p,ccd,Paschke Anton,,"0,home,,,,Rotse",
3148,0.0029,51291.7899,p,ccd,Hoffman D I,,",,,,AJ 136,1067,Rotse",
3160,-0.0098,51316.499,p,vis,Locher Kurt,,"B,0120,B,0120,,",
3207,0.0139,51413.35,p,vis,Locher Kurt,,"B,0121,B,0121,,",
3310,0.0069,51625.539,p,vis,Locher Kurt,,"B,0122,B,0122,,",
3326,-0.0202,51658.4743,p,vis,Zahajsky J,,"C,0032,,,,RL235",
3359,-0.0136,51726.466,p,vis,Locher Kurt,,"B,0123,B,0123,,",
3575,-0.0411,52171.432,p,vis,Locher Kurt,,"B,0126,B,0126,,",
3710,-0.046,52449.548,p,vis,Locher Kurt,,"B,0128,B,0128,,",
3772,0.0163,52577.34,p,vis,Locher Kurt,,"B,0129,I,5438,,",
4057,0.0113,53164.4791,p,ccd,Moschner Wolfg,,"D,0173,I,5657,,",
4057,0.0242,53164.492,p,vis,Locher Kurt,,"B,0130,I,5543,,",
4090,0.0191,53232.472,p,vis,Locher Kurt,,"E,0003,,,,",
4589,0.0127,54260.483,p,-Ir,Agerer Franz,,"D,0186,I,5802,,ST-6",
4640,0.0142,54365.5524,p,ccd,Raetz Manfred,,"D,0201,I,5874,,ST-6",
4970,0.0092,55045.3985,p,-Ir,Agerer Franz,,"D,0212,I,5941,,Sigma 1603",
5352,0.0003,55832.3689,p,-Ir,Frank Peter,,"D,0225,I,6026,,Sigma 1603",
5353,0.0012,55835.4599,s,-Ir,Frank Peter,,"D,0225,I,6026,,Sigma 1603",
5354,-0.0003,55836.4886,p,ccd,Trnka J.,,"C,0038,E,0160,,20cm+ST9E",
5852,-0.0072,56862.4389,p,-I,Agerer Franz,,"D,0238,I,6149,,Sigma 1603",
6018,-0.0084,57204.4234,p,-I,Agerer Franz,,"D,0241,I,6157,,Sigma 1603",
6019,-0.0094,57206.4825,p,V,Raetz M,,,"D,0244,I,6196,,G2-1600"
6367,-0.0118,57923.4141,p,-Ir,Agerer Franz,,"D,0247,I,6244,,1603",
6533,-0.013,58265.3986,p,-Ir,Agerer Franz,,"D,0031,,,,Sigma1603",
6927,0.0022,59077.1149,p,V,Itoh Hiroshi,,"J,0069,,,,12.7SC+ST-9X",
