8991,-0.076,49382.995,p,vis,Hirosawa Kenji,,"J,0047,,,,",
9110,-0.0742,49693.124,p,vis,Sekino Yuji,,"J,0023,,,,28SC",
9110,-0.0742,49693.124,p,vis,Sekino Yuji,,"J,0047,,,,",
9127,-0.1061,49737.396,p,vis,Locher Kurt,,"B,0108,B,0108,,",
9231,-0.0706,50008.467,p,vis,Locher Kurt,,"B,0110,B,0110,,",
9391,-0.0664,50425.449,p,vis,Locher Kurt,,"B,0114,B,0114,,",
9531,-0.0519,50790.319,p,vis,Locher Kurt,,"B,0116,B,0116,,",
9559,-0.058,50863.284,p,vis,Locher Kurt,,"B,0117,B,0117,,",
9684,-0.0519,51189.054,p,vis,Maehara Hiroyuki,"J,0037,,,,20L",,
9684,-0.0519,51189.054,p,vis,Maehara Hiroyuki,"J,0047,,,,",,
9764,-0.1108,51397.484,p,ccd,Paschke Anton,,"0,home,,,,Rotse",
9934,-0.0417,51840.592,p,vis,Locher Kurt,,"B,0124,B,0124,,",
9944,-0.0158,51866.679,p,V,Paschke Anton,,"0,home,,,,Asas",
9972,-0.0409,51939.625,p,vis,Hill R,,,"A,0012,,,,"
10066,-0.0353,52184.605,p,vis,Locher Kurt,,"B,0126,B,0126,,",
10102,-0.0323,52278.428,p,vis,Locher Kurt,,"B,0127,B,0127,,",
10122,-0.0312,52330.5513,p,ccd,Dvorak S,,"A,0012,,,,",
10210,-0.0268,52559.8935,p,ccd,Samolyk G,,"A,0012,,,,",
10386,-0.0198,53018.576,p,ccd,Samolyk G,,"A,0012,,,,",
10495,-0.0219,53302.64,p,vis,Locher Kurt,,"E,0003,,,,",
10522,-0.0169,53373.01,p,vis,Hirosawa Kenji,,"J,0044,,,,28SC",
10633,-0.0133,53662.292,p,vis,Hirosawa Kenji,,"J,0044,,,,28SC",
10672,-0.0086,53763.935,p,vis,Hirosawa Kenji,,"J,0045,,,,28SC",
10792,-0.0055,54076.6714,p,ccd,Bialozynski J,,"A,0012,,,,",
10795,-0.0055,54084.4897,p,C,Dogru S S,,"I,5893,,,,ST237",
10904,-0.0033,54368.5581,p,R,Liakos A,,",,,,ph0803.2825,40cm+ST-8",
10945,-0.0027,54475.4092,p,R,Liakos A,,"I,5897,,,,",
10946,-0.0016,54479.3194,s,BV,Liakos A,,"I,5897,,,,",
10947,-0.0022,54480.6219,p,ccd,Bialozynski J,,"A,0079,,,,",
10953,-0.0025,54496.2583,p,B,Liakos A,,"I,5897,,,,",
11094,0.0028,54863.7252,p,V,Diethelm Roger,,"I,5894,,,,",
11209,-0.0003,55163.4249,p,ccd,Erkan N,,,"I,5924,,,,T40-ST"
11229,0.0016,55215.549,p,vis,Tvardovskyi,,",,,,,",
11330,0,55478.7646,p,V,Samolyk G,,"A,e151,,,,",
